year, month,carrier,carrier_name,airport,airport_name,arr_flights,arr_del15,carrier_ct, weather_ct,nas_ct,security_ct,late_aircraft_ct,arr_cancelled,arr_diverted, arr_delay, carrier_delay,weather_delay,nas_delay,security_delay,late_aircraft_delay
2015,8,NK,Spirit Air Lines,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",470,197,45.16,5.84,105.83,0,40.16,3,1,12579,2591,447,6280,0,3261
2015,8,OO,SkyWest Airlines Inc.,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",440,77,27.61,3.05,20.99,1.88,23.47,9,4,4540,1628,245,677,66,1924
2015,8,UA,United Air Lines Inc.,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",317,70,25.19,2.77,17.84,1,23.2,3,1,4404,1290,315,797,83,1919
2015,8,WN,Southwest Airlines Co.,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",3717,704,197.78,45.7,190.27,0,270.25,30,23,40389,11095,4166,8318,0,16810
2015,9,AA,American Airlines Inc.,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",919,158,63.87,5.16,45.94,0.29,42.73,3,4,9203,3659,390,1789,12,3353
2015,9,AS,Alaska Airlines Inc.,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",60,6,2.4,0,3.13,0,0.46,0,0,226,129,0,84,0,13
2015,9,DL,Delta Air Lines Inc.,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",20118,1425,466.83,56.63,479.82,0,421.72,1,49,91761,46231,3671,18114,0,23745
2015,9,EV,ExpressJet Airlines Inc.,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",4856,778,194.09,0,285.7,0,298.21,9,16,44490,17257,0,8975,0,18258
2015,9,F9,Frontier Airlines Inc.,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",540,91,25.33,0.6,37.88,0,27.19,1,0,6145,1791,131,1643,0,2580
2015,9,MQ,Envoy Air,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",67,11,0.55,0,3.32,0,7.14,1,0,665,47,0,129,0,489
2015,9,NK,Spirit Air Lines,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",581,184,48.05,2.78,82.12,0.16,50.9,3,1,12073,2852,149,4233,13,4826
2015,9,OO,SkyWest Airlines Inc.,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",388,58,22.31,1.94,15.76,0,17.99,1,1,3684,1897,102,609,0,1076
2015,9,UA,United Air Lines Inc.,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",326,50,15.9,0,15.86,0,18.25,0,1,2926,856,0,767,0,1303
2015,9,WN,Southwest Airlines Co.,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",3476,373,105.75,17.82,105.27,1,143.17,10,8,17840,5759,1184,3587,67,7243
2015,10,AA,American Airlines Inc.,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",975,135,64.78,2.28,25.99,0.09,41.86,8,0,7514,3498,193,769,5,3049
2015,10,AS,Alaska Airlines Inc.,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",62,7,5.99,0,1.01,0,0,0,0,267,239,0,28,0,0
2015,10,DL,Delta Air Lines Inc.,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",20977,1409,536.47,23.7,416.35,1,431.49,4,5,93333,55138,3373,11827,27,22968
2015,10,EV,ExpressJet Airlines Inc.,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",5045,793,199.75,0,231.88,0,361.37,5,3,47152,18150,0,6310,0,22692
2015,10,F9,Frontier Airlines Inc.,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",533,102,26.24,0,53.56,0,22.2,3,1,5458,1569,0,2186,0,1703
2015,10,MQ,Envoy Air,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",31,2,1.59,0,0.41,0,0,0,0,137,106,0,31,0,0
2015,10,NK,Spirit Air Lines,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",634,183,5.81,0,167.85,0.77,8.57,4,0,9874,300,0,8740,91,743
2015,10,OO,SkyWest Airlines Inc.,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",377,47,23.49,0,8.69,1,13.82,1,1,2685,1472,0,254,79,880
2015,10,UA,United Air Lines Inc.,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",376,39,17.34,0.03,8.86,0,12.77,2,0,1831,726,2,317,0,786
2015,10,WN,Southwest Airlines Co.,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",3584,381,139.59,4.3,94.75,0.7,141.67,10,1,17572,6755,554,2698,14,7551
2015,11,AA,American Airlines Inc.,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",932,185,77.59,5.23,53.59,4.48,44.1,6,1,8402,3621,195,1500,228,2858
2015,11,AS,Alaska Airlines Inc.,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",59,12,1.57,0,9.49,0,0.94,0,0,444,76,0,273,0,95
2015,11,DL,Delta Air Lines Inc.,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",20183,1917,554,40.53,718.15,1.04,603.29,1,14,114488,54511,4395,22063,174,33345
2015,11,EV,ExpressJet Airlines Inc.,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",4388,914,200.21,0,297.72,0,416.07,20,8,57104,21130,0,9431,0,26543
2015,11,F9,Frontier Airlines Inc.,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",421,161,43.78,1.27,66.2,0,49.75,0,0,11558,3485,104,3215,0,4754
2015,11,MQ,Envoy Air,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",24,6,1.73,0,1.27,0,3,1,0,331,83,0,68,0,180
2015,11,NK,Spirit Air Lines,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",604,170,36.63,3.32,96.55,0.01,33.49,3,1,7461,1777,379,3354,1,1950
2015,11,OO,SkyWest Airlines Inc.,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",480,104,20.42,3.6,47.63,0.14,32.21,5,1,5189,1324,426,1538,4,1897
2015,11,UA,United Air Lines Inc.,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",322,60,21.19,0,11.46,0,27.35,0,0,3440,1097,0,358,0,1985
2015,11,WN,Southwest Airlines Co.,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",3490,531,153.58,6.98,155.36,4.3,210.79,22,1,23792,7920,422,4657,169,10624
2015,12,AA,American Airlines Inc.,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",933,191,70.35,6.56,55.79,1.6,56.71,13,0,10901,3806,946,2776,72,3301
2015,12,AS,Alaska Airlines Inc.,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",59,17,10.71,0,5.69,0,0.6,0,0,540,338,0,190,0,12
2015,12,DL,Delta Air Lines Inc.,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",19291,2718,774.75,105.45,838.56,0.73,998.51,66,89,238004,83815,14834,57112,61,82182
2015,12,EV,ExpressJet Airlines Inc.,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",5331,1202,293.27,0,301.83,0,606.9,105,24,102394,36588,0,14504,0,51302
2015,12,F9,Frontier Airlines Inc.,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",432,115,31.61,0.92,36.91,0,45.55,2,2,9371,2790,60,2893,0,3628
2015,12,NK,Spirit Air Lines,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",608,251,59.1,0.05,125.11,0.75,65.99,10,3,14458,3347,11,6356,31,4713
2015,12,OO,SkyWest Airlines Inc.,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",427,110,29.99,5.38,36.53,0.42,37.68,13,0,9981,3284,469,1722,21,4485
2015,12,UA,United Air Lines Inc.,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",297,75,22.29,2.76,20.13,0,29.82,4,0,6498,1970,221,710,0,3597
2015,12,WN,Southwest Airlines Co.,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",3652,795,236.95,25.92,194.28,6.2,331.65,64,30,43365,12095,2991,7587,128,20564
2016,1,AA,American Airlines Inc.,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",833,138,65.61,5.94,31.79,0,34.67,21,0,7025,3799,322,847,0,2057
2016,1,AS,Alaska Airlines Inc.,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",62,7,4.01,0.84,1.27,0,0.88,0,0,454,147,58,60,0,189
2016,1,DL,Delta Air Lines Inc.,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",19115,2179,644.81,101.28,716.62,0,716.3,221,10,153088,65203,10836,30533,0,46516
2016,1,EV,ExpressJet Airlines Inc.,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",4690,791,187.26,0,168.37,0,435.37,62,1,57941,23145,0,5263,0,29533
2016,1,F9,Frontier Airlines Inc.,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",215,32,11.19,0,11.17,0,9.64,5,0,1920,825,0,479,0,616
2016,1,NK,Spirit Air Lines,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",620,217,51.88,0.79,100.12,1.33,62.88,10,0,12047,3173,34,4942,26,3872
2016,1,OO,SkyWest Airlines Inc.,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",533,113,30.32,6.3,32.85,0,43.53,9,3,7756,2255,287,1187,0,4027
2016,1,UA,United Air Lines Inc.,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",239,31,12.71,3.1,4.63,0,10.56,15,0,1511,615,106,155,0,635
2016,1,WN,Southwest Airlines Co.,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",3547,476,154.52,2.29,129.48,0.15,189.56,86,3,20732,7746,172,4015,7,8792
2016,2,AA,American Airlines Inc.,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",795,122,52.56,0.64,42.97,1.53,24.3,4,0,6442,3014,85,1662,40,1641
2016,2,AS,Alaska Airlines Inc.,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",58,5,4.9,0,0.1,0,0,0,0,185,182,0,3,0,0
2016,2,DL,Delta Air Lines Inc.,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",18645,2142,592.13,107.54,722.43,0,719.91,58,29,151345,64864,12926,28417,0,45138
2016,2,EV,ExpressJet Airlines Inc.,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",4313,903,194.98,0,179.67,0,528.35,52,12,68150,23275,0,6884,0,37991
2016,2,F9,Frontier Airlines Inc.,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",172,23,8.23,0.13,6.01,0,8.63,1,0,1318,387,2,218,0,711
2016,2,NK,Spirit Air Lines,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",580,215,28.13,1.53,140.11,0,45.23,21,0,13590,2081,49,8023,0,3437
2016,2,OO,SkyWest Airlines Inc.,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",571,126,36.16,2.72,37.82,0,49.3,11,2,6973,2695,141,1247,0,2890
2016,2,UA,United Air Lines Inc.,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",253,30,13.99,1.03,3.73,0,11.25,0,2,2095,981,47,232,0,835
2016,2,WN,Southwest Airlines Co.,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",3353,458,118.93,7.67,154.89,0,176.52,46,11,22537,7036,730,4782,0,9989
2016,3,AA,American Airlines Inc.,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",861,156,60.04,1.31,38.11,0,56.54,4,6,8603,3085,176,1530,0,3812
2016,3,AS,Alaska Airlines Inc.,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",62,11,1.42,0,7.81,0,1.78,0,0,301,67,0,189,0,45
2016,3,DL,Delta Air Lines Inc.,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",20792,1699,604.45,47.46,437.2,2,607.89,11,61,122358,64987,3940,16818,79,36534
2016,3,EV,ExpressJet Airlines Inc.,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",5534,616,153.91,0,114.61,0,347.48,23,21,45729,18797,0,3740,0,23192
2016,3,F9,Frontier Airlines Inc.,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",164,28,4.95,0.78,6.74,0,15.54,3,1,2154,742,73,389,0,950
2016,3,NK,Spirit Air Lines,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",620,206,1.7,0,202.82,0,1.48,11,2,12927,37,0,12849,0,41
2016,3,OO,SkyWest Airlines Inc.,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",731,133,41.85,5.42,28.76,0,56.97,13,3,14790,7351,234,1081,0,6124
2016,3,UA,United Air Lines Inc.,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",421,57,24.84,0.54,15.35,0,16.27,7,0,3266,1459,69,489,0,1249
2016,3,WN,Southwest Airlines Co.,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",3701,613,163.69,9.32,162.73,0.3,276.95,22,16,28047,7155,704,5640,6,14542
2016,4,AA,American Airlines Inc.,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",846,151,63.01,3.94,45.83,2,36.22,5,1,10360,5169,428,1763,35,2965
2016,4,AS,Alaska Airlines Inc.,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",60,10,3.55,0,4.36,0,2.09,0,0,353,159,0,140,0,54
2016,4,DL,Delta Air Lines Inc.,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",20596,1563,520.21,52.37,406.76,0,583.66,17,17,114988,58704,7545,14821,0,33918
2016,4,EV,ExpressJet Airlines Inc.,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",5163,507,139.56,0.22,105.73,0,261.49,3,10,35683,15668,9,3206,0,16800
2016,4,F9,Frontier Airlines Inc.,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",304,42,9.13,0,17.66,0,15.2,0,0,2051,264,0,562,0,1225
2016,4,NK,Spirit Air Lines,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",618,163,39.34,0,85.25,0,38.41,11,1,7937,2018,0,3902,0,2017
2016,4,OO,SkyWest Airlines Inc.,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",646,93,33.4,3.86,15.82,0,39.93,2,0,7392,2878,471,499,0,3544
2016,4,UA,United Air Lines Inc.,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",415,50,17.05,2,12.47,0,18.48,4,0,3262,1112,188,407,0,1555
2016,4,WN,Southwest Airlines Co.,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",3540,601,150.89,7.66,168.06,1.66,272.74,22,5,28138,7137,449,5631,41,14880
2016,5,AA,American Airlines Inc.,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",1081,218,80.37,9.49,70.16,0.76,57.23,5,0,12336,5064,818,2467,25,3962
2016,5,AS,Alaska Airlines Inc.,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",62,6,3.47,0,1.81,0,0.72,0,0,300,235,0,52,0,13
2016,5,DL,Delta Air Lines Inc.,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",21623,2125,667.73,82.1,567.81,2,805.37,4,13,138138,63911,8722,20660,167,44678
2016,5,EV,ExpressJet Airlines Inc.,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",4798,699,168.6,0,178.83,0,351.57,2,3,48493,21025,0,5274,0,22194
2016,5,F9,Frontier Airlines Inc.,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",432,51,12.7,1,15.71,0,21.6,2,0,3708,632,71,675,0,2330
2016,5,NK,Spirit Air Lines,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",620,133,35.95,2.38,56.67,0,38,11,0,8898,2065,124,2795,0,3914
2016,5,OO,SkyWest Airlines Inc.,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",614,82,24.46,4.4,19.49,1.93,31.71,1,2,5126,2338,391,475,29,1893
2016,5,UA,United Air Lines Inc.,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",548,87,28.25,0.84,29.16,0,28.75,1,0,4285,1522,21,1118,0,1624
2016,5,WN,Southwest Airlines Co.,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",3603,724,173.58,24.08,241.31,0.77,284.25,4,6,33707,9320,1819,7223,14,15331
2016,6,AA,American Airlines Inc.,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",1011,281,90.51,10.2,81.79,0.14,98.36,5,8,20331,7578,1014,4180,26,7533
2016,6,AS,Alaska Airlines Inc.,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",79,4,1.91,0,1.09,0,1,0,0,100,53,0,29,0,18
2016,6,DL,Delta Air Lines Inc.,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",21386,2946,776.18,106.22,886.78,1,1175.82,5,89,222667,77027,10430,45673,182,89355
2016,6,EV,ExpressJet Airlines Inc.,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",5061,986,270.05,0,206.05,0,509.89,71,22,90923,40156,0,9929,0,40838
2016,6,F9,Frontier Airlines Inc.,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",420,87,21.06,0.03,35.52,0,30.39,1,0,5959,1135,10,1591,0,3223
2016,6,NK,Spirit Air Lines,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",600,155,37.26,5.3,74.85,0.24,37.35,8,2,9430,2564,306,3686,6,2868
2016,6,OO,SkyWest Airlines Inc.,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",544,79,30.88,5.68,16.37,0,26.07,5,3,5795,2558,472,690,0,2075
2016,6,UA,United Air Lines Inc.,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",592,129,45.21,4.12,44.64,0,35.03,3,4,8630,2982,217,2386,0,3045
2016,6,WN,Southwest Airlines Co.,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",3575,883,234.33,36.71,219.63,0.48,391.85,26,31,49717,12691,2994,9052,10,24970
2016,7,AA,American Airlines Inc.,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",1063,314,88.64,16.09,109.27,0.23,99.76,15,6,20352,5993,1369,6404,10,6576
2016,7,AS,Alaska Airlines Inc.,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",83,7,2.22,0,3.11,0,1.67,0,1,180,50,0,66,0,64
2016,7,DL,Delta Air Lines Inc.,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",21681,3368,946.1,168.44,1092.62,3.84,1157,45,110,295235,95768,17400,74898,121,107048
2016,7,EV,ExpressJet Airlines Inc.,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",5267,1297,327.97,0,240.36,0,728.67,72,30,124301,46653,0,15566,0,62082
2016,7,F9,Frontier Airlines Inc.,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",459,129,29.99,0.52,48.51,0,49.98,4,1,9985,1999,30,2586,0,5370
2016,7,NK,Spirit Air Lines,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",620,171,6.91,0,146.68,0.86,16.55,14,5,14761,530,0,12379,37,1815
2016,7,OO,SkyWest Airlines Inc.,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",543,129,47.12,5.93,33.16,0,42.79,3,8,10808,5084,756,1795,0,3173
2016,7,UA,United Air Lines Inc.,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",570,152,50.93,11.32,45.97,0,43.78,6,4,11790,3093,1036,3005,0,4656
2016,7,WN,Southwest Airlines Co.,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",3654,1026,291.95,71.18,247.68,3.72,411.48,86,29,65768,16902,6605,12413,85,29763
2016,8,AA,American Airlines Inc.,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",1072,259,83.28,12.38,77.98,0.99,84.37,12,0,14647,4834,1202,3354,110,5147
2016,8,AS,Alaska Airlines Inc.,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",79,10,3,0,4.19,0,2.81,0,0,351,168,0,89,0,94
2016,8,DL,Delta Air Lines Inc.,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",21977,3307,1242.16,89.11,804.36,3.33,1168.04,598,23,395609,196944,8108,61036,321,129200
2016,8,EV,ExpressJet Airlines Inc.,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",5135,1020,277.67,0,171.66,0,570.67,106,4,95802,42621,0,9571,0,43610
2016,8,F9,Frontier Airlines Inc.,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",463,131,32.8,0,44.46,0,53.75,2,0,9774,2156,0,2281,0,5337
2016,8,NK,Spirit Air Lines,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",620,159,11.05,0.96,124.47,0,22.52,7,0,12199,538,27,8931,0,2703
2016,8,OO,SkyWest Airlines Inc.,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",528,122,35.72,2,25.9,0,58.38,1,2,10210,3995,100,1078,0,5037
2016,8,UA,United Air Lines Inc.,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",603,134,42.63,3.29,38.64,0,49.45,3,2,8292,2283,198,1571,0,4240
2016,8,WN,Southwest Airlines Co.,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",3689,696,171.92,26.86,208.49,3.49,285.25,11,8,36740,9557,3004,7836,112,16231
2016,9,AA,American Airlines Inc.,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",1056,170,61.84,5.98,54.3,0.28,47.6,4,0,8330,2884,493,2146,15,2792
2016,9,AS,Alaska Airlines Inc.,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",52,5,1.81,0,2.33,0,0.86,0,0,135,47,0,69,0,19
2016,9,DL,Delta Air Lines Inc.,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",20315,1374,461.7,65.88,382.3,1.97,462.14,0,31,91464,46100,4596,14688,122,25958
2016,9,EV,ExpressJet Airlines Inc.,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",4514,632,187.59,0,80.34,0,364.07,7,10,58774,29219,0,3194,0,26361
2016,9,F9,Frontier Airlines Inc.,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",422,96,30.48,0.4,21.86,0,43.26,1,0,7124,2214,11,799,0,4100
2016,9,NK,Spirit Air Lines,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",594,101,3.04,0,95.17,0,2.79,1,0,5646,222,0,5304,0,120
2016,9,OO,SkyWest Airlines Inc.,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",431,38,11.14,0.74,8.21,0,17.91,0,3,1836,667,25,291,0,853
2016,9,UA,United Air Lines Inc.,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",577,77,25.12,1.93,26.08,0,23.87,2,0,4757,1627,195,1008,0,1927
2016,9,WN,Southwest Airlines Co.,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",3521,420,108.11,18.39,121.58,1,170.92,4,3,19717,5250,1279,4682,15,8491
2016,10,AA,American Airlines Inc.,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",1150,149,52.55,0.54,42.61,0.25,53.05,10,0,7269,3252,42,1355,9,2611
2016,10,AS,Alaska Airlines Inc.,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",53,2,0,0,0,0,2,0,0,83,0,0,0,0,83
2016,10,DL,Delta Air Lines Inc.,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",21546,903,426.6,22.04,157.3,1.84,295.22,153,6,71944,50712,1110,5265,103,14754
2016,10,EV,ExpressJet Airlines Inc.,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",4335,506,122.11,0,37.78,0,346.11,33,2,40617,17567,0,1113,0,21937
2016,10,F9,Frontier Airlines Inc.,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",422,90,31.57,0.1,23.35,0,34.98,8,0,4951,1720,4,780,0,2447
2016,10,NK,Spirit Air Lines,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",611,75,13.43,0,55.46,0,6.11,13,0,5202,1192,0,3520,0,490
2016,10,OO,SkyWest Airlines Inc.,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",481,47,18.52,2,5.56,0,20.92,3,2,4613,2702,49,164,0,1698
2016,10,UA,United Air Lines Inc.,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",503,66,24.2,1,10.76,0,30.04,0,0,4051,1374,86,387,0,2204
2016,10,WN,Southwest Airlines Co.,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",3649,349,113.07,2.79,59.88,1,172.27,33,0,13970,4891,130,1694,18,7237
2016,11,AA,American Airlines Inc.,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",1078,142,34.81,1.16,55.05,0.61,50.37,1,1,7084,1649,92,2077,20,3246
2016,11,AS,Alaska Airlines Inc.,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",55,8,1.86,0,4.33,0,1.82,0,0,212,46,0,106,0,60
2016,11,DL,Delta Air Lines Inc.,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",20416,1363,455.31,25.31,396.42,0,485.97,0,13,90820,48071,2453,13669,0,26627
2016,11,EV,ExpressJet Airlines Inc.,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",4214,553,138.18,0,76.05,0,338.77,6,4,49364,20441,0,3301,0,25622
2016,11,F9,Frontier Airlines Inc.,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",251,37,9.55,0,14.26,0,13.19,0,1,1852,473,0,397,0,982
2016,11,NK,Spirit Air Lines,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",575,76,19.43,0.41,34.04,0,22.11,1,0,4343,942,32,1984,0,1385
2016,11,OO,SkyWest Airlines Inc.,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",430,62,13.02,1.9,16.82,0.64,29.62,1,1,4511,1557,178,706,18,2052
2016,11,UA,United Air Lines Inc.,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",454,57,21.41,0.48,20.42,0,14.68,0,1,2557,714,53,848,0,942
